order_id,customer_id,seller_id,product_id,order_date,quantity,unit_price,discount_rate,order_value,delivery_days,order_status,payment_method,seller_rating,delivery_bucket,rating_bucket,discount_bucket
ORD11390,C07583,S0999,P0061,2025-02-17,1,488,0.15,414.8,6,Delivered,COD,4.7,4-6 Days,High Rating,11-20%
ORD11391,C02217,S0240,P0293,2025-08-10,1,2261,0.2,1808.8,3,Delivered,UPI,3.3,1-3 Days,Low Rating,11-20%
ORD11392,C04241,S0958,P0500,2025-02-16,1,2475,0.2,1980.0,5,Delivered,UPI,4.0,4-6 Days,Medium Rating,11-20%
ORD11393,C02961,S0121,P0298,2025-05-13,1,3203,0.0,3203.0,4,Delivered,UPI,3.6,4-6 Days,Medium Rating,No Discount
ORD11394,C02072,S0798,P0325,2025-08-02,2,3923,0.2,6276.8,3,Delivered,COD,3.7,1-3 Days,Medium Rating,11-20%
ORD11395,C06584,S0181,P0106,2025-07-29,1,344,0.0,344.0,5,Returned,UPI,3.9,4-6 Days,Medium Rating,No Discount
ORD11396,C02241,S0810,P0234,2025-12-10,1,3015,0.0,3015.0,5,Delivered,COD,4.3,4-6 Days,Medium Rating,No Discount
ORD11397,C04654,S0087,P0393,2025-06-02,1,2638,0.05,2506.1,5,Delivered,UPI,3.2,4-6 Days,Low Rating,1-10%
ORD11398,C09498,S0144,P0208,2025-01-19,2,2596,0.0,5192.0,7,Delivered,UPI,4.3,7-10 Days,Medium Rating,No Discount
ORD11399,C08524,S0233,P0299,2025-04-23,1,2529,0.0,2529.0,4,Delivered,Credit Card,4.4,4-6 Days,Medium Rating,No Discount
ORD11400,C03793,S0927,P0405,2025-11-10,1,3944,0.0,3944.0,2,Delivered,UPI,3.0,1-3 Days,Low Rating,No Discount
ORD11401,C07141,S0348,P0473,2025-12-15,2,3812,0.0,7624.0,2,Delivered,UPI,4.7,1-3 Days,High Rating,No Discount
ORD11402,C09647,S0430,P0201,2025-10-15,1,598,0.1,538.2,1,Delivered,Debit Card,4.0,1-3 Days,Medium Rating,1-10%
ORD11403,C05414,S0843,P0062,2025-03-16,2,4896,0.1,8812.8,4,Delivered,Credit Card,4.6,4-6 Days,High Rating,1-10%
ORD11404,C08816,S0022,P0078,2025-10-19,1,2413,0.25,1809.75,3,Delivered,COD,3.5,1-3 Days,Low Rating,21-30%
ORD11405,C09922,S0220,P0133,2025-06-19,1,1352,0.3,946.4000000000001,5,Delivered,Debit Card,3.5,4-6 Days,Low Rating,21-30%
ORD11406,C06868,S0093,P0260,2025-02-09,1,2183,0.1,1964.7,5,Delivered,UPI,3.8,4-6 Days,Medium Rating,1-10%
ORD11407,C06479,S0807,P0012,2025-04-30,1,3172,0.15,2696.2,5,Delivered,Debit Card,4.3,4-6 Days,Medium Rating,11-20%
ORD11408,C02293,S0500,P0061,2025-01-19,4,488,0.15,1659.2,5,Delivered,UPI,4.4,4-6 Days,Medium Rating,11-20%
ORD11409,C00047,S0959,P0493,2025-04-11,3,1819,0.0,5457.0,1,Cancelled,UPI,5.0,1-3 Days,High Rating,No Discount
ORD11410,C06258,S0443,P0282,2025-12-30,2,3908,0.1,7034.4,3,Delivered,Credit Card,3.3,1-3 Days,Low Rating,1-10%
ORD11411,C02463,S0260,P0269,2025-04-05,1,1629,0.2,1303.2,6,Cancelled,COD,4.2,4-6 Days,Medium Rating,11-20%
ORD11412,C09565,S0587,P0199,2025-09-09,2,4424,0.05,8405.6,3,Delivered,COD,3.3,1-3 Days,Low Rating,1-10%
ORD11413,C04145,S0119,P0396,2025-03-25,1,3738,0.25,2803.5,3,Delivered,COD,3.4,1-3 Days,Low Rating,21-30%
ORD11414,C05187,S0629,P0383,2025-03-09,2,269,0.0,538.0,4,Delivered,UPI,4.0,4-6 Days,Medium Rating,No Discount
ORD11415,C09481,S0346,P0086,2025-09-05,1,1050,0.0,1050.0,4,Delivered,UPI,4.2,4-6 Days,Medium Rating,No Discount
ORD11416,C08211,S0804,P0250,2025-05-12,1,718,0.1,646.2,1,Delivered,COD,4.8,1-3 Days,High Rating,1-10%
ORD11417,C03069,S0941,P0181,2025-09-06,1,2504,0.1,2253.6,4,Delivered,Credit Card,4.4,4-6 Days,Medium Rating,1-10%
ORD11418,C09821,S0389,P0458,2025-08-17,2,3977,0.2,6363.2,3,Delivered,UPI,4.6,1-3 Days,High Rating,11-20%
ORD11419,C04020,S0099,P0055,2025-04-30,2,1946,0.0,3892.0,6,Delivered,UPI,3.6,4-6 Days,Medium Rating,No Discount
ORD11420,C05995,S0788,P0153,2025-04-02,1,1558,0.15,1324.3,1,Delivered,COD,4.8,1-3 Days,High Rating,11-20%
ORD11421,C01971,S0791,P0101,2025-06-03,3,3401,0.1,9182.7,8,Delivered,UPI,4.6,7-10 Days,High Rating,1-10%
ORD11422,C05972,S0078,P0145,2025-05-29,1,1024,0.1,921.6,2,Cancelled,COD,4.0,1-3 Days,Medium Rating,1-10%
ORD11423,C00877,S0829,P0302,2025-02-27,2,4819,0.0,9638.0,1,Delivered,UPI,3.9,1-3 Days,Medium Rating,No Discount
ORD11424,C02010,S0590,P0383,2025-07-16,1,269,0.1,242.1,3,Delivered,UPI,3.4,1-3 Days,Low Rating,1-10%
ORD11425,C06374,S0871,P0108,2025-03-09,2,4756,0.05,9036.4,3,Delivered,COD,3.4,1-3 Days,Low Rating,1-10%
ORD11426,C00522,S0521,P0479,2025-04-12,3,2683,0.2,6439.2,10,Delivered,Debit Card,3.9,7-10 Days,Medium Rating,11-20%
ORD11427,C06496,S0994,P0192,2025-04-01,1,2941,0.1,2646.9,4,Delivered,UPI,3.8,4-6 Days,Medium Rating,1-10%
ORD11428,C08864,S0026,P0142,2025-02-14,3,227,0.15,578.85,1,Cancelled,UPI,3.7,1-3 Days,Medium Rating,11-20%
ORD11429,C03111,S0314,P0286,2025-10-30,2,3893,0.15,6618.1,4,Returned,Debit Card,3.8,4-6 Days,Medium Rating,11-20%
ORD11430,C02638,S0698,P0005,2025-02-11,2,1306,0.0,2612.0,1,Delivered,UPI,3.8,1-3 Days,Medium Rating,No Discount
ORD11431,C03856,S0351,P0257,2025-06-08,1,478,0.0,478.0,4,Returned,UPI,3.8,4-6 Days,Medium Rating,No Discount
ORD11432,C03976,S0522,P0472,2025-11-11,3,3203,0.25,7206.75,4,Delivered,Wallet,3.5,4-6 Days,Low Rating,21-30%
ORD11433,C08206,S0034,P0271,2025-11-10,1,2237,0.25,1677.75,5,Delivered,UPI,3.4,4-6 Days,Low Rating,21-30%
ORD11434,C02802,S0128,P0427,2025-05-31,2,3621,0.05,6879.9,6,Delivered,COD,4.2,4-6 Days,Medium Rating,1-10%
ORD11435,C04063,S0391,P0277,2025-03-19,3,343,0.25,771.75,5,Delivered,Debit Card,4.8,4-6 Days,High Rating,21-30%
ORD11436,C06218,S0245,P0399,2025-01-04,1,3964,0.25,2973.0,4,Delivered,UPI,4.9,4-6 Days,High Rating,21-30%
ORD11437,C00522,S0912,P0390,2025-08-25,1,4068,0.25,3051.0,2,Delivered,Debit Card,3.2,1-3 Days,Low Rating,21-30%
ORD11438,C04307,S0456,P0434,2025-02-24,1,4960,0.05,4712.0,4,Delivered,Debit Card,5.0,4-6 Days,High Rating,1-10%
ORD11439,C03973,S0130,P0390,2025-09-27,2,4068,0.05,7729.2,4,Delivered,UPI,4.0,4-6 Days,Medium Rating,1-10%
ORD11440,C06892,S0727,P0098,2025-08-16,1,4012,0.15,3410.2,2,Delivered,UPI,4.6,1-3 Days,High Rating,11-20%
ORD11441,C02309,S0145,P0405,2025-04-01,1,3944,0.0,3944.0,2,Returned,Credit Card,4.5,1-3 Days,Medium Rating,No Discount
ORD11442,C01285,S0061,P0291,2025-10-14,1,4445,0.0,4445.0,4,Delivered,Debit Card,3.0,4-6 Days,Low Rating,No Discount
ORD11443,C01343,S0445,P0495,2025-08-22,4,247,0.0,988.0,3,Delivered,UPI,3.0,1-3 Days,Low Rating,No Discount
ORD11444,C09275,S0059,P0323,2025-04-02,3,4082,0.2,9796.8,4,Delivered,UPI,3.7,4-6 Days,Medium Rating,11-20%
ORD11445,C09346,S0940,P0259,2025-06-01,1,3671,0.15,3120.35,1,Delivered,UPI,3.5,1-3 Days,Low Rating,11-20%
ORD11446,C07010,S0347,P0032,2025-03-27,1,1818,0.0,1818.0,3,Delivered,UPI,3.1,1-3 Days,Low Rating,No Discount
ORD11447,C05091,S0271,P0328,2025-03-30,1,4053,0.1,3647.7,5,Delivered,Wallet,3.9,4-6 Days,Medium Rating,1-10%
ORD11448,C06210,S0566,P0496,2025-02-17,1,1914,0.2,1531.2,5,Delivered,COD,3.9,4-6 Days,Medium Rating,11-20%
ORD11449,C02217,S0799,P0303,2025-07-16,1,4459,0.3,3121.3,6,Cancelled,Debit Card,4.1,4-6 Days,Medium Rating,21-30%
ORD11450,C08430,S0479,P0006,2025-02-09,1,2766,0.1,2489.4,6,Returned,COD,3.3,4-6 Days,Low Rating,1-10%
ORD11451,C07377,S0290,P0144,2025-06-20,1,3902,0.3,2731.4,5,Delivered,UPI,4.1,4-6 Days,Medium Rating,21-30%
ORD11452,C09982,S0378,P0433,2025-12-10,2,355,0.3,497.0,3,Delivered,UPI,4.3,1-3 Days,Medium Rating,21-30%
ORD11453,C03459,S0519,P0191,2025-07-27,3,3690,0.1,9963.0,5,Delivered,UPI,4.9,4-6 Days,High Rating,1-10%
ORD11454,C00895,S0924,P0270,2025-12-25,2,845,0.0,1690.0,7,Returned,Wallet,3.3,7-10 Days,Low Rating,No Discount
ORD11455,C00371,S0382,P0126,2025-03-08,1,1870,0.15,1589.5,5,Delivered,UPI,3.6,4-6 Days,Medium Rating,11-20%
ORD11456,C08402,S0800,P0459,2025-08-19,2,1785,0.05,3391.5,4,Delivered,UPI,3.7,4-6 Days,Medium Rating,1-10%
ORD11457,C03461,S0443,P0240,2025-10-07,2,1320,0.15,2244.0,7,Delivered,COD,3.3,7-10 Days,Low Rating,11-20%
ORD11458,C05434,S0751,P0054,2025-12-02,2,3997,0.15,6794.9,3,Delivered,Credit Card,3.3,1-3 Days,Low Rating,11-20%
ORD11459,C06739,S0732,P0201,2025-11-05,2,598,0.05,1136.2,7,Delivered,UPI,3.9,7-10 Days,Medium Rating,1-10%
ORD11460,C08959,S0367,P0363,2025-05-13,1,1581,0.2,1264.8,7,Delivered,Credit Card,4.5,7-10 Days,Medium Rating,11-20%
ORD11461,C07720,S0510,P0438,2025-11-15,1,4369,0.25,3276.75,2,Delivered,COD,4.7,1-3 Days,High Rating,21-30%
ORD11462,C01554,S0018,P0012,2025-06-24,1,3172,0.0,3172.0,4,Delivered,UPI,4.5,4-6 Days,Medium Rating,No Discount
ORD11463,C06095,S0398,P0376,2025-07-05,2,4067,0.1,7320.6,4,Delivered,UPI,4.5,4-6 Days,Medium Rating,1-10%
ORD11464,C08986,S0043,P0027,2025-09-08,1,4397,0.2,3517.6,3,Delivered,COD,4.8,1-3 Days,High Rating,11-20%
ORD11465,C02529,S0645,P0320,2025-07-20,1,614,0.05,583.3,6,Delivered,UPI,3.3,4-6 Days,Low Rating,1-10%
ORD11466,C07174,S0806,P0429,2025-06-27,2,249,0.2,398.4,6,Delivered,UPI,3.2,4-6 Days,Low Rating,11-20%
ORD11467,C01578,S0436,P0294,2025-06-30,1,4395,0.0,4395.0,1,Delivered,UPI,3.0,1-3 Days,Low Rating,No Discount
ORD11468,C06094,S0393,P0204,2025-01-11,2,4835,0.2,7736.0,6,Delivered,Credit Card,4.4,4-6 Days,Medium Rating,11-20%
ORD11469,C09380,S0276,P0428,2025-06-11,1,438,0.15,372.3,4,Delivered,UPI,4.3,4-6 Days,Medium Rating,11-20%
ORD11470,C09147,S0573,P0223,2025-08-08,3,2549,0.0,7647.0,7,Delivered,Credit Card,3.1,7-10 Days,Low Rating,No Discount
ORD11471,C09395,S0216,P0241,2025-04-01,1,1440,0.3,1008.0,6,Delivered,COD,4.4,4-6 Days,Medium Rating,21-30%
ORD11472,C08881,S0369,P0019,2025-06-28,2,4610,0.2,7376.0,4,Delivered,COD,4.5,4-6 Days,Medium Rating,11-20%
ORD11473,C06194,S0344,P0263,2025-06-04,1,1003,0.15,852.55,3,Delivered,UPI,3.6,1-3 Days,Medium Rating,11-20%
ORD11474,C09247,S0419,P0286,2025-07-11,1,3893,0.1,3503.7,7,Delivered,UPI,4.3,7-10 Days,Medium Rating,1-10%
ORD11475,C07494,S0817,P0037,2025-01-06,1,4446,0.15,3779.1,5,Returned,Debit Card,4.6,4-6 Days,High Rating,11-20%
ORD11476,C05959,S0854,P0043,2025-10-29,1,4502,0.15,3826.7,7,Delivered,UPI,3.6,7-10 Days,Medium Rating,11-20%
ORD11477,C01458,S0222,P0219,2025-09-03,3,2417,0.0,7251.0,5,Cancelled,UPI,3.3,4-6 Days,Low Rating,No Discount
ORD11478,C04187,S0819,P0420,2025-07-09,1,464,0.2,371.2,5,Delivered,COD,3.3,4-6 Days,Low Rating,11-20%
ORD11479,C01148,S0594,P0331,2025-01-04,1,4376,0.3,3063.2,1,Delivered,COD,4.8,1-3 Days,High Rating,21-30%
ORD11480,C04371,S0781,P0381,2025-02-03,1,2410,0.15,2048.5,2,Delivered,COD,4.2,1-3 Days,Medium Rating,11-20%
ORD11481,C02804,S0255,P0084,2025-02-14,1,4924,0.0,4924.0,5,Cancelled,Debit Card,3.1,4-6 Days,Low Rating,No Discount
ORD11482,C04880,S0118,P0122,2025-11-30,1,3015,0.3,2110.5,8,Delivered,UPI,3.0,7-10 Days,Low Rating,21-30%
ORD11483,C09432,S0573,P0042,2025-10-13,1,4670,0.0,4670.0,3,Delivered,UPI,3.1,1-3 Days,Low Rating,No Discount
ORD11484,C08919,S0402,P0407,2025-05-05,4,838,0.0,3352.0,1,Cancelled,COD,3.7,1-3 Days,Medium Rating,No Discount
ORD11485,C09946,S0866,P0039,2025-11-24,2,1306,0.1,2350.8,3,Delivered,COD,3.0,1-3 Days,Low Rating,1-10%
ORD11486,C04681,S0494,P0455,2025-08-20,2,2265,0.05,4303.5,2,Returned,Debit Card,3.7,1-3 Days,Medium Rating,1-10%
ORD11487,C05410,S0433,P0044,2025-01-05,3,4754,0.05,13548.9,5,Delivered,Credit Card,4.5,4-6 Days,Medium Rating,1-10%
ORD11488,C00207,S0922,P0444,2025-08-14,1,2025,0.0,2025.0,5,Delivered,Debit Card,4.1,4-6 Days,Medium Rating,No Discount
ORD11489,C06069,S0673,P0283,2025-12-29,1,281,0.2,224.8,1,Delivered,UPI,3.2,1-3 Days,Low Rating,11-20%
ORD11490,C07455,S0879,P0214,2025-07-26,1,4788,0.15,4069.8,3,Delivered,UPI,3.7,1-3 Days,Medium Rating,11-20%
ORD11491,C05605,S0963,P0082,2025-11-17,1,345,0.1,310.5,6,Delivered,UPI,3.7,4-6 Days,Medium Rating,1-10%
ORD11492,C06905,S0835,P0113,2025-01-03,1,2445,0.15,2078.25,5,Delivered,UPI,4.2,4-6 Days,Medium Rating,11-20%
ORD11493,C05040,S0370,P0106,2025-06-19,1,344,0.1,309.6,5,Delivered,UPI,3.6,4-6 Days,Medium Rating,1-10%
ORD11494,C04352,S0304,P0099,2025-05-04,2,2439,0.2,3902.4,4,Cancelled,COD,3.4,4-6 Days,Low Rating,11-20%
ORD11495,C05414,S0783,P0304,2025-10-24,2,626,0.05,1189.4,3,Delivered,UPI,3.3,1-3 Days,Low Rating,1-10%
ORD11496,C05393,S0091,P0073,2025-11-04,1,4090,0.0,4090.0,10,Delivered,UPI,4.7,7-10 Days,High Rating,No Discount
ORD11497,C05642,S0532,P0125,2025-02-21,3,1081,0.15,2756.55,3,Delivered,COD,4.7,1-3 Days,High Rating,11-20%
ORD11498,C02558,S0631,P0253,2025-12-06,1,3696,0.05,3511.2,4,Delivered,COD,3.1,4-6 Days,Low Rating,1-10%
ORD11499,C02168,S0030,P0345,2025-06-18,1,3770,0.05,3581.5,1,Delivered,UPI,3.3,1-3 Days,Low Rating,1-10%
ORD11500,C08295,S0474,P0348,2025-10-15,3,3739,0.05,10656.15,2,Delivered,COD,3.3,1-3 Days,Low Rating,1-10%
ORD11501,C09495,S0324,P0334,2025-10-27,1,419,0.0,419.0,3,Delivered,UPI,3.8,1-3 Days,Medium Rating,No Discount
ORD11502,C00638,S0354,P0409,2025-01-03,2,680,0.0,1360.0,4,Cancelled,COD,3.7,4-6 Days,Medium Rating,No Discount
ORD11503,C06586,S0871,P0230,2025-05-18,1,3018,0.3,2112.6,4,Delivered,UPI,3.4,4-6 Days,Low Rating,21-30%
ORD11504,C06567,S0200,P0223,2025-12-02,1,2549,0.15,2166.65,1,Delivered,COD,3.2,1-3 Days,Low Rating,11-20%
ORD11505,C03468,S0184,P0274,2025-07-17,1,2414,0.15,2051.9,3,Delivered,Wallet,3.8,1-3 Days,Medium Rating,11-20%
ORD11506,C02687,S0197,P0412,2025-01-22,3,4325,0.2,10380.0,6,Delivered,COD,4.6,4-6 Days,High Rating,11-20%
ORD11507,C09297,S0563,P0208,2025-01-20,3,2596,0.05,7398.6,5,Delivered,COD,4.0,4-6 Days,Medium Rating,1-10%
ORD11508,C08508,S0980,P0140,2025-12-01,1,3000,0.1,2700.0,1,Delivered,UPI,3.9,1-3 Days,Medium Rating,1-10%
ORD11509,C09414,S0693,P0291,2025-08-24,1,4445,0.0,4445.0,3,Delivered,Credit Card,3.8,1-3 Days,Medium Rating,No Discount
ORD11510,C08783,S0032,P0340,2025-10-28,1,1808,0.05,1717.6,3,Delivered,UPI,4.8,1-3 Days,High Rating,1-10%
ORD11511,C01116,S0626,P0192,2025-12-23,1,2941,0.05,2793.95,2,Delivered,UPI,3.4,1-3 Days,Low Rating,1-10%
ORD11512,C01455,S0925,P0238,2025-07-24,1,1266,0.25,949.5,4,Delivered,UPI,4.7,4-6 Days,High Rating,21-30%
ORD11513,C02182,S0049,P0397,2025-03-03,4,4946,0.3,13848.8,2,Delivered,UPI,4.8,1-3 Days,High Rating,21-30%
ORD11514,C02253,S0445,P0336,2025-11-22,1,4126,0.0,4126.0,7,Delivered,UPI,3.0,7-10 Days,Low Rating,No Discount
ORD11515,C00137,S0659,P0408,2025-10-06,1,4568,0.2,3654.4,5,Delivered,UPI,4.1,4-6 Days,Medium Rating,11-20%
ORD11516,C02681,S0309,P0117,2025-04-10,1,3147,0.1,2832.3,4,Delivered,UPI,5.0,4-6 Days,High Rating,1-10%
ORD11517,C02800,S0893,P0188,2025-01-21,1,1152,0.1,1036.8,5,Delivered,UPI,3.4,4-6 Days,Low Rating,1-10%
ORD11518,C07711,S0157,P0443,2025-11-09,2,2354,0.1,4237.2,3,Delivered,Credit Card,4.8,1-3 Days,High Rating,1-10%
ORD11519,C06449,S0772,P0091,2025-01-26,3,3382,0.05,9638.7,10,Delivered,COD,3.9,7-10 Days,Medium Rating,1-10%
ORD11520,C03631,S0021,P0442,2025-07-10,1,3448,0.05,3275.6,4,Delivered,Debit Card,3.5,4-6 Days,Low Rating,1-10%
ORD11521,C08488,S0203,P0039,2025-01-21,1,1306,0.15,1110.1,3,Delivered,Wallet,3.1,1-3 Days,Low Rating,11-20%
ORD11522,C01942,S0122,P0482,2025-05-10,1,3301,0.3,2310.7,4,Returned,COD,3.7,4-6 Days,Medium Rating,21-30%
ORD11523,C08536,S0758,P0163,2025-12-12,1,1389,0.15,1180.65,4,Delivered,COD,4.9,4-6 Days,High Rating,11-20%
ORD11524,C02689,S0997,P0449,2025-02-03,2,2342,0.15,3981.4,7,Delivered,Credit Card,4.9,7-10 Days,High Rating,11-20%
ORD11525,C06242,S0051,P0032,2025-07-08,1,1818,0.3,1272.6,10,Delivered,COD,4.5,7-10 Days,Medium Rating,21-30%
ORD11526,C08661,S0436,P0164,2025-02-23,1,1443,0.05,1370.85,7,Delivered,UPI,3.0,7-10 Days,Low Rating,1-10%
ORD11527,C03177,S0392,P0463,2025-06-14,1,4386,0.1,3947.4,4,Delivered,COD,4.1,4-6 Days,Medium Rating,1-10%
ORD11528,C08209,S0394,P0454,2025-04-30,2,1971,0.2,3153.6,5,Delivered,UPI,3.2,4-6 Days,Low Rating,11-20%
ORD11529,C09014,S0149,P0339,2025-07-24,1,1644,0.25,1233.0,6,Delivered,UPI,4.8,4-6 Days,High Rating,21-30%
ORD11530,C06584,S0032,P0002,2025-12-30,1,3419,0.05,3248.05,4,Delivered,COD,4.8,4-6 Days,High Rating,1-10%
ORD11531,C08708,S0550,P0148,2025-03-22,1,4651,0.15,3953.35,6,Delivered,COD,3.2,4-6 Days,Low Rating,11-20%
ORD11532,C00908,S0074,P0486,2025-03-07,1,3232,0.0,3232.0,4,Delivered,UPI,3.4,4-6 Days,Low Rating,No Discount
ORD11533,C05060,S0997,P0040,2025-10-10,2,4843,0.05,9201.7,5,Delivered,UPI,4.9,4-6 Days,High Rating,1-10%
ORD11534,C00636,S0499,P0465,2025-09-22,1,4270,0.15,3629.5,4,Delivered,UPI,4.3,4-6 Days,Medium Rating,11-20%
ORD11535,C08422,S0095,P0012,2025-08-02,2,3172,0.15,5392.4,2,Delivered,UPI,3.2,1-3 Days,Low Rating,11-20%
ORD11536,C08216,S0485,P0064,2025-07-25,1,2942,0.05,2794.9,5,Delivered,Wallet,4.2,4-6 Days,Medium Rating,1-10%
ORD11537,C00036,S0734,P0032,2025-11-22,1,1818,0.15,1545.3,4,Delivered,UPI,4.3,4-6 Days,Medium Rating,11-20%
ORD11538,C02291,S0429,P0262,2025-07-18,1,4480,0.2,3584.0,2,Delivered,UPI,3.4,1-3 Days,Low Rating,11-20%
ORD11539,C03417,S0607,P0346,2025-02-24,2,2421,0.05,4599.9,6,Delivered,UPI,4.4,4-6 Days,Medium Rating,1-10%
ORD11540,C03734,S0072,P0113,2025-01-28,4,2445,0.25,7335.0,3,Delivered,COD,4.4,1-3 Days,Medium Rating,21-30%
ORD11541,C05220,S0118,P0389,2025-07-05,2,2578,0.1,4640.4,8,Delivered,COD,3.0,7-10 Days,Low Rating,1-10%
ORD11542,C08104,S0096,P0467,2025-07-12,1,936,0.0,936.0,2,Delivered,COD,4.5,1-3 Days,Medium Rating,No Discount
ORD11543,C01264,S0562,P0315,2025-10-30,2,3021,0.0,6042.0,6,Delivered,COD,4.2,4-6 Days,Medium Rating,No Discount
ORD11544,C05945,S0825,P0371,2025-12-12,1,4185,0.25,3138.75,2,Delivered,UPI,4.0,1-3 Days,Medium Rating,21-30%
ORD11545,C08088,S0136,P0372,2025-10-25,1,2022,0.15,1718.7,4,Delivered,UPI,4.1,4-6 Days,Medium Rating,11-20%
ORD11546,C00290,S0438,P0027,2025-03-18,3,4397,0.0,13191.0,5,Cancelled,Credit Card,4.5,4-6 Days,Medium Rating,No Discount
ORD11547,C08059,S0460,P0101,2025-04-15,1,3401,0.1,3060.9,3,Delivered,COD,3.5,1-3 Days,Low Rating,1-10%
ORD11548,C06668,S0834,P0148,2025-11-28,1,4651,0.2,3720.8,6,Delivered,UPI,4.4,4-6 Days,Medium Rating,11-20%
ORD11549,C06767,S0276,P0310,2025-01-03,1,1584,0.25,1188.0,4,Delivered,UPI,4.3,4-6 Days,Medium Rating,21-30%
ORD11550,C03397,S0951,P0277,2025-07-17,2,343,0.1,617.4,4,Delivered,COD,4.8,4-6 Days,High Rating,1-10%
ORD11551,C05191,S0759,P0213,2025-02-25,1,2283,0.15,1940.55,6,Cancelled,Credit Card,4.6,4-6 Days,High Rating,11-20%
ORD11552,C07097,S0304,P0048,2025-08-08,1,4416,0.15,3753.6,3,Cancelled,UPI,3.4,1-3 Days,Low Rating,11-20%
ORD11553,C06891,S0775,P0428,2025-04-20,1,438,0.15,372.3,4,Delivered,COD,3.8,4-6 Days,Medium Rating,11-20%
ORD11554,C07493,S0186,P0496,2025-03-11,1,1914,0.2,1531.2,1,Returned,UPI,4.9,1-3 Days,High Rating,11-20%
ORD11555,C09517,S0261,P0389,2025-07-19,1,2578,0.0,2578.0,4,Delivered,COD,3.5,4-6 Days,Low Rating,No Discount
ORD11556,C07816,S0133,P0059,2025-08-26,1,1915,0.2,1532.0,4,Delivered,COD,4.5,4-6 Days,Medium Rating,11-20%
ORD11557,C00531,S0853,P0253,2025-12-11,1,3696,0.15,3141.6,4,Delivered,UPI,4.4,4-6 Days,Medium Rating,11-20%
ORD11558,C07484,S0704,P0395,2025-09-08,1,2266,0.25,1699.5,2,Cancelled,COD,3.2,1-3 Days,Low Rating,21-30%
ORD11559,C09242,S0699,P0152,2025-12-27,1,2732,0.15,2322.2,2,Delivered,Wallet,3.3,1-3 Days,Low Rating,11-20%
ORD11560,C06401,S0060,P0293,2025-08-10,2,2261,0.3,3165.4,3,Delivered,COD,4.3,1-3 Days,Medium Rating,21-30%
ORD11561,C06614,S0684,P0128,2025-01-05,1,2373,0.3,1661.1,4,Returned,Credit Card,3.3,4-6 Days,Low Rating,21-30%
ORD11562,C03539,S0235,P0036,2025-02-07,2,1326,0.1,2386.8,3,Delivered,Credit Card,4.9,1-3 Days,High Rating,1-10%
ORD11563,C05834,S0253,P0208,2025-04-12,1,2596,0.0,2596.0,5,Delivered,UPI,4.9,4-6 Days,High Rating,No Discount
ORD11564,C04066,S0622,P0264,2025-02-27,2,273,0.15,464.1,2,Delivered,UPI,3.2,1-3 Days,Low Rating,11-20%
ORD11565,C04069,S0819,P0395,2025-05-09,1,2266,0.05,2152.7,3,Delivered,UPI,3.3,1-3 Days,Low Rating,1-10%
ORD11566,C02247,S0913,P0497,2025-01-06,2,459,0.05,872.1,5,Delivered,Credit Card,3.7,4-6 Days,Medium Rating,1-10%
ORD11567,C00543,S0656,P0447,2025-03-16,2,4475,0.3,6265.0,5,Delivered,COD,4.9,4-6 Days,High Rating,21-30%
ORD11568,C00616,S0414,P0147,2025-04-23,1,337,0.1,303.3,4,Delivered,Debit Card,3.5,4-6 Days,Low Rating,1-10%
ORD11569,C04216,S0370,P0335,2025-10-11,1,1059,0.1,953.1,6,Delivered,COD,3.6,4-6 Days,Medium Rating,1-10%
ORD11570,C02095,S0162,P0098,2025-05-27,1,4012,0.2,3209.6,3,Delivered,UPI,3.2,1-3 Days,Low Rating,11-20%
ORD11571,C08094,S0954,P0024,2025-05-04,3,4173,0.15,10641.15,7,Delivered,UPI,3.3,7-10 Days,Low Rating,11-20%
ORD11572,C01458,S0293,P0074,2025-05-27,1,4529,0.1,4076.1,6,Delivered,UPI,4.3,4-6 Days,Medium Rating,1-10%
ORD11573,C01413,S0377,P0121,2025-03-13,1,3297,0.2,2637.6,3,Delivered,UPI,3.7,1-3 Days,Medium Rating,11-20%
ORD11574,C00547,S0727,P0142,2025-01-15,2,227,0.05,431.3,9,Delivered,COD,4.6,7-10 Days,High Rating,1-10%
ORD11575,C08215,S0150,P0070,2025-04-20,1,955,0.25,716.25,4,Delivered,COD,4.6,4-6 Days,High Rating,21-30%
ORD11576,C07031,S0925,P0325,2025-03-26,1,3923,0.1,3530.7,4,Delivered,UPI,4.7,4-6 Days,High Rating,1-10%
ORD11577,C06189,S0578,P0347,2025-04-28,1,687,0.1,618.3,5,Delivered,Debit Card,4.7,4-6 Days,High Rating,1-10%
ORD11578,C06145,S0120,P0079,2025-01-15,4,4347,0.2,13910.4,2,Delivered,UPI,4.4,1-3 Days,Medium Rating,11-20%
ORD11579,C07015,S0410,P0293,2025-07-12,1,2261,0.1,2034.9,5,Delivered,UPI,3.1,4-6 Days,Low Rating,1-10%
ORD11580,C02785,S0752,P0300,2025-09-14,3,4931,0.15,12574.05,1,Delivered,Credit Card,3.9,1-3 Days,Medium Rating,11-20%
ORD11581,C07550,S0179,P0386,2025-12-16,1,4882,0.05,4637.9,6,Delivered,UPI,4.3,4-6 Days,Medium Rating,1-10%
ORD11582,C00779,S0007,P0132,2025-01-20,1,3023,0.15,2569.55,5,Delivered,UPI,4.1,4-6 Days,Medium Rating,11-20%
